#node	identifier	category	term ID	term description
EAMY_0509	665029.EAMY_0509	STRING clusters	CL:5592	Mixed, incl. Cytosine catabolic process, and ArsR-like helix-turn-helix domain
rfbX	665029.EAMY_2110	STRING clusters	CL:3109	Polysaccharide biosynthetic process, and Galactose metabolism
rfbX	665029.EAMY_2110	STRING clusters	CL:3110	Polysaccharide biosynthetic process, and Galactose metabolism
rfbX	665029.EAMY_2110	STRING clusters	CL:3111	O-Antigen nucleotide sugar biosynthesis, and Polysaccharide biosynthetic process
rfbX	665029.EAMY_2110	STRING clusters	CL:3112	Mixed, incl. Galactose metabolism, and Glycosyltransferase 2-like
rfbX	665029.EAMY_2110	STRING clusters	CL:3113	Mixed, incl. Glycosyltransferase 2-like, and Lipopolysaccharide biosynthetic process
rfbX	665029.EAMY_2110	COMPARTMENTS	GOCC:0005886	Plasma membrane
rfbX	665029.EAMY_2110	COMPARTMENTS	GOCC:0016020	Membrane
rfbX	665029.EAMY_2110	COMPARTMENTS	GOCC:0071944	Cell periphery
rfbX	665029.EAMY_2110	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
rfbX	665029.EAMY_2110	UniProt Keywords	KW-0472	Membrane
rfbX	665029.EAMY_2110	UniProt Keywords	KW-0812	Transmembrane
rfbX	665029.EAMY_2110	UniProt Keywords	KW-1133	Transmembrane helix
rfbX	665029.EAMY_2110	Pfam	PF13440	Polysaccharide biosynthesis protein
rfbX	665029.EAMY_2110	InterPro	IPR002797	Polysaccharide biosynthesis protein
slyA	665029.EAMY_1701	GO Process	GO:0006355	Regulation of transcription, DNA-templated
slyA	665029.EAMY_1701	GO Process	GO:0009889	Regulation of biosynthetic process
slyA	665029.EAMY_1701	GO Process	GO:0010468	Regulation of gene expression
slyA	665029.EAMY_1701	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
slyA	665029.EAMY_1701	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
slyA	665029.EAMY_1701	GO Process	GO:0019222	Regulation of metabolic process
slyA	665029.EAMY_1701	GO Process	GO:0031323	Regulation of cellular metabolic process
slyA	665029.EAMY_1701	GO Process	GO:0031326	Regulation of cellular biosynthetic process
slyA	665029.EAMY_1701	GO Process	GO:0050789	Regulation of biological process
slyA	665029.EAMY_1701	GO Process	GO:0050794	Regulation of cellular process
slyA	665029.EAMY_1701	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
slyA	665029.EAMY_1701	GO Process	GO:0051252	Regulation of RNA metabolic process
slyA	665029.EAMY_1701	GO Process	GO:0060255	Regulation of macromolecule metabolic process
slyA	665029.EAMY_1701	GO Process	GO:0065007	Biological regulation
slyA	665029.EAMY_1701	GO Process	GO:0080090	Regulation of primary metabolic process
slyA	665029.EAMY_1701	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
slyA	665029.EAMY_1701	GO Process	GO:2001141	Regulation of RNA biosynthetic process
slyA	665029.EAMY_1701	GO Function	GO:0003676	Nucleic acid binding
slyA	665029.EAMY_1701	GO Function	GO:0003677	DNA binding
slyA	665029.EAMY_1701	GO Function	GO:0003700	DNA-binding transcription factor activity
slyA	665029.EAMY_1701	GO Function	GO:0005488	Binding
slyA	665029.EAMY_1701	GO Function	GO:0097159	Organic cyclic compound binding
slyA	665029.EAMY_1701	GO Function	GO:0140110	Transcription regulator activity
slyA	665029.EAMY_1701	GO Function	GO:1901363	Heterocyclic compound binding
slyA	665029.EAMY_1701	STRING clusters	CL:5936	Mixed, incl. Protein transmembrane transport, and Iron ion transport
slyA	665029.EAMY_1701	STRING clusters	CL:5937	Mixed, incl. Protein transmembrane transport, and Extracellular region
slyA	665029.EAMY_1701	STRING clusters	CL:5939	Mixed, incl. Protein transmembrane transport, and Protein of unknown function DUF2931
slyA	665029.EAMY_1701	STRING clusters	CL:5941	Mixed, incl. Protein transmembrane transport, and Rhs repeat-associated core
slyA	665029.EAMY_1701	STRING clusters	CL:5942	Mixed, incl. Protein transmembrane transport, and Rhs repeat-associated core
slyA	665029.EAMY_1701	STRING clusters	CL:6052	Rhs repeat-associated core, and DcrB
slyA	665029.EAMY_1701	COMPARTMENTS	GOCC:0005622	Intracellular
slyA	665029.EAMY_1701	COMPARTMENTS	GOCC:0005737	Cytoplasm
slyA	665029.EAMY_1701	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
slyA	665029.EAMY_1701	UniProt Keywords	KW-0010	Activator
slyA	665029.EAMY_1701	UniProt Keywords	KW-0238	DNA-binding
slyA	665029.EAMY_1701	UniProt Keywords	KW-0678	Repressor
slyA	665029.EAMY_1701	UniProt Keywords	KW-0804	Transcription
slyA	665029.EAMY_1701	UniProt Keywords	KW-0805	Transcription regulation
slyA	665029.EAMY_1701	InterPro	IPR000835	MarR-type HTH domain
slyA	665029.EAMY_1701	InterPro	IPR023071	Transcriptional regulator, SlyA
slyA	665029.EAMY_1701	InterPro	IPR023187	Transcriptional regulator MarR-type, conserved site
slyA	665029.EAMY_1701	InterPro	IPR036388	Winged helix-like DNA-binding domain superfamily
slyA	665029.EAMY_1701	InterPro	IPR036390	Winged helix DNA-binding domain superfamily
slyA	665029.EAMY_1701	InterPro	IPR039422	Transcription regulators MarR/SlyA-like
slyA	665029.EAMY_1701	SMART	SM00347	Helix_turn_helix multiple antibiotic resistance protein
tcaB	665029.EAMY_1636	GO Process	GO:0006810	Transport
tcaB	665029.EAMY_1636	GO Process	GO:0009987	Cellular process
tcaB	665029.EAMY_1636	GO Process	GO:0042221	Response to chemical
tcaB	665029.EAMY_1636	GO Process	GO:0050896	Response to stimulus
tcaB	665029.EAMY_1636	GO Process	GO:0051179	Localization
tcaB	665029.EAMY_1636	GO Process	GO:0051234	Establishment of localization
tcaB	665029.EAMY_1636	GO Process	GO:0055085	Transmembrane transport
tcaB	665029.EAMY_1636	GO Function	GO:0005215	Transporter activity
tcaB	665029.EAMY_1636	GO Function	GO:0022857	Transmembrane transporter activity
tcaB	665029.EAMY_1636	GO Component	GO:0005886	Plasma membrane
tcaB	665029.EAMY_1636	GO Component	GO:0016020	Membrane
tcaB	665029.EAMY_1636	GO Component	GO:0016021	Integral component of membrane
tcaB	665029.EAMY_1636	GO Component	GO:0031224	Intrinsic component of membrane
tcaB	665029.EAMY_1636	GO Component	GO:0071944	Cell periphery
tcaB	665029.EAMY_1636	GO Component	GO:0110165	Cellular anatomical entity
tcaB	665029.EAMY_1636	STRING clusters	CL:4888	Mixed, incl. Major facilitator superfamily, and Acriflavin resistance protein
tcaB	665029.EAMY_1636	STRING clusters	CL:4968	Mixed, incl. Sugar (and other) transporter, and Oxidoreductase FAD-binding domain
tcaB	665029.EAMY_1636	STRING clusters	CL:4969	Sugar (and other) transporter, and Major Facilitator Superfamily
tcaB	665029.EAMY_1636	Reactome	MAP-1643685	Disease
tcaB	665029.EAMY_1636	Reactome	MAP-5663205	Infectious disease
tcaB	665029.EAMY_1636	Reactome	MAP-9635486	Infection with Mycobacterium tuberculosis
tcaB	665029.EAMY_1636	Reactome	MAP-9636383	Prevention of phagosomal-lysosomal fusion
tcaB	665029.EAMY_1636	Reactome	MAP-9637687	Suppression of phagosomal maturation
tcaB	665029.EAMY_1636	Reactome	MAP-9637690	Response of Mtb to phagocytosis
tcaB	665029.EAMY_1636	COMPARTMENTS	GOCC:0005886	Plasma membrane
tcaB	665029.EAMY_1636	COMPARTMENTS	GOCC:0016020	Membrane
tcaB	665029.EAMY_1636	COMPARTMENTS	GOCC:0071944	Cell periphery
tcaB	665029.EAMY_1636	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
tcaB	665029.EAMY_1636	UniProt Keywords	KW-0472	Membrane
tcaB	665029.EAMY_1636	UniProt Keywords	KW-0812	Transmembrane
tcaB	665029.EAMY_1636	UniProt Keywords	KW-0813	Transport
tcaB	665029.EAMY_1636	UniProt Keywords	KW-0997	Cell inner membrane
tcaB	665029.EAMY_1636	UniProt Keywords	KW-1003	Cell membrane
tcaB	665029.EAMY_1636	UniProt Keywords	KW-1133	Transmembrane helix
tcaB	665029.EAMY_1636	Pfam	PF00083	Sugar (and other) transporter
tcaB	665029.EAMY_1636	InterPro	IPR001958	Tetracycline resistance protein TetA/multidrug resistance protein MdtG
tcaB	665029.EAMY_1636	InterPro	IPR004812	Drug resistance transporter Bcr/CmlA subfamily
tcaB	665029.EAMY_1636	InterPro	IPR011701	Major facilitator superfamily
tcaB	665029.EAMY_1636	InterPro	IPR020846	Major facilitator superfamily domain
tcaB	665029.EAMY_1636	InterPro	IPR036259	MFS transporter superfamily
tolC	665029.EAMY_0433	GO Process	GO:0006810	Transport
tolC	665029.EAMY_0433	GO Process	GO:0009987	Cellular process
tolC	665029.EAMY_0433	GO Process	GO:0051179	Localization
tolC	665029.EAMY_0433	GO Process	GO:0051234	Establishment of localization
tolC	665029.EAMY_0433	GO Process	GO:0055085	Transmembrane transport
tolC	665029.EAMY_0433	GO Function	GO:0005215	Transporter activity
tolC	665029.EAMY_0433	GO Function	GO:0015562	Efflux transmembrane transporter activity
tolC	665029.EAMY_0433	GO Function	GO:0022857	Transmembrane transporter activity
tolC	665029.EAMY_0433	GO Component	GO:0016020	Membrane
tolC	665029.EAMY_0433	GO Component	GO:0019867	Outer membrane
tolC	665029.EAMY_0433	GO Component	GO:0110165	Cellular anatomical entity
tolC	665029.EAMY_0433	STRING clusters	CL:4888	Mixed, incl. Major facilitator superfamily, and Acriflavin resistance protein
tolC	665029.EAMY_0433	STRING clusters	CL:4889	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
tolC	665029.EAMY_0433	STRING clusters	CL:4890	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
tolC	665029.EAMY_0433	STRING clusters	CL:4891	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
tolC	665029.EAMY_0433	KEGG	eam01501	beta-Lactam resistance
tolC	665029.EAMY_0433	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
tolC	665029.EAMY_0433	KEGG	eam02020	Two-component system
tolC	665029.EAMY_0433	KEGG	eam03070	Bacterial secretion system
tolC	665029.EAMY_0433	COMPARTMENTS	GOCC:0016020	Membrane
tolC	665029.EAMY_0433	COMPARTMENTS	GOCC:0016021	Integral component of membrane
tolC	665029.EAMY_0433	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
tolC	665029.EAMY_0433	COMPARTMENTS	GOCC:0032991	Protein-containing complex
tolC	665029.EAMY_0433	COMPARTMENTS	GOCC:0098796	Membrane protein complex
tolC	665029.EAMY_0433	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
tolC	665029.EAMY_0433	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
tolC	665029.EAMY_0433	COMPARTMENTS	GOCC:1990351	Transporter complex
tolC	665029.EAMY_0433	UniProt Keywords	KW-0732	Signal
tolC	665029.EAMY_0433	Pfam	PF02321	Outer membrane efflux protein
tolC	665029.EAMY_0433	InterPro	IPR003423	Outer membrane efflux protein
tolC	665029.EAMY_0433	InterPro	IPR010130	Type I secretion outer membrane protein, TolC
ybgR	665029.EAMY_1183	GO Process	GO:0000041	Transition metal ion transport
ybgR	665029.EAMY_1183	GO Process	GO:0006810	Transport
ybgR	665029.EAMY_1183	GO Process	GO:0006811	Ion transport
ybgR	665029.EAMY_1183	GO Process	GO:0006812	Cation transport
ybgR	665029.EAMY_1183	GO Process	GO:0006829	Zinc ion transport
ybgR	665029.EAMY_1183	GO Process	GO:0009987	Cellular process
ybgR	665029.EAMY_1183	GO Process	GO:0030001	Metal ion transport
ybgR	665029.EAMY_1183	GO Process	GO:0034220	Ion transmembrane transport
ybgR	665029.EAMY_1183	GO Process	GO:0051179	Localization
ybgR	665029.EAMY_1183	GO Process	GO:0051234	Establishment of localization
ybgR	665029.EAMY_1183	GO Process	GO:0055085	Transmembrane transport
ybgR	665029.EAMY_1183	GO Process	GO:0071577	Zinc ion transmembrane transport
ybgR	665029.EAMY_1183	GO Process	GO:0098655	Cation transmembrane transport
ybgR	665029.EAMY_1183	GO Process	GO:0098660	Inorganic ion transmembrane transport
ybgR	665029.EAMY_1183	GO Process	GO:0098662	Inorganic cation transmembrane transport
ybgR	665029.EAMY_1183	GO Function	GO:0005215	Transporter activity
ybgR	665029.EAMY_1183	GO Function	GO:0005385	Zinc ion transmembrane transporter activity
ybgR	665029.EAMY_1183	GO Function	GO:0008324	Cation transmembrane transporter activity
ybgR	665029.EAMY_1183	GO Function	GO:0015075	Ion transmembrane transporter activity
ybgR	665029.EAMY_1183	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
ybgR	665029.EAMY_1183	GO Function	GO:0022857	Transmembrane transporter activity
ybgR	665029.EAMY_1183	GO Function	GO:0022890	Inorganic cation transmembrane transporter activity
ybgR	665029.EAMY_1183	GO Function	GO:0046873	Metal ion transmembrane transporter activity
ybgR	665029.EAMY_1183	GO Function	GO:0046915	Transition metal ion transmembrane transporter activity
ybgR	665029.EAMY_1183	GO Component	GO:0005886	Plasma membrane
ybgR	665029.EAMY_1183	GO Component	GO:0016020	Membrane
ybgR	665029.EAMY_1183	GO Component	GO:0016021	Integral component of membrane
ybgR	665029.EAMY_1183	GO Component	GO:0031224	Intrinsic component of membrane
ybgR	665029.EAMY_1183	GO Component	GO:0071944	Cell periphery
ybgR	665029.EAMY_1183	GO Component	GO:0110165	Cellular anatomical entity
ybgR	665029.EAMY_1183	STRING clusters	CL:2379	Mixed, incl. Glutathione metabolism, and Cytochrome complex assembly
ybgR	665029.EAMY_1183	STRING clusters	CL:2380	Mixed, incl. Glutathione metabolism, and Zinc ion transport
ybgR	665029.EAMY_1183	STRING clusters	CL:2444	Mixed, incl. Zinc ion transport, and Copper ion binding
ybgR	665029.EAMY_1183	STRING clusters	CL:2478	Mixed, incl. Copper ion binding, and Cation efflux family
ybgR	665029.EAMY_1183	STRING clusters	CL:2481	Cation efflux family, and P-type ATPase, subfamily IB
ybgR	665029.EAMY_1183	COMPARTMENTS	GOCC:0005886	Plasma membrane
ybgR	665029.EAMY_1183	COMPARTMENTS	GOCC:0016020	Membrane
ybgR	665029.EAMY_1183	COMPARTMENTS	GOCC:0071944	Cell periphery
ybgR	665029.EAMY_1183	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ybgR	665029.EAMY_1183	UniProt Keywords	KW-0472	Membrane
ybgR	665029.EAMY_1183	UniProt Keywords	KW-0812	Transmembrane
ybgR	665029.EAMY_1183	UniProt Keywords	KW-1133	Transmembrane helix
ybgR	665029.EAMY_1183	Pfam	PF01545	Cation efflux family
ybgR	665029.EAMY_1183	InterPro	IPR002524	Cation efflux protein
ybgR	665029.EAMY_1183	InterPro	IPR027469	Cation efflux transmembrane domain superfamily
ybgR	665029.EAMY_1183	InterPro	IPR036837	Cation efflux protein, cytoplasmic domain superfamily
ycdO	665029.EAMY_2128	GO Process	GO:0000041	Transition metal ion transport
ycdO	665029.EAMY_2128	GO Process	GO:0006810	Transport
ycdO	665029.EAMY_2128	GO Process	GO:0006811	Ion transport
ycdO	665029.EAMY_2128	GO Process	GO:0006812	Cation transport
ycdO	665029.EAMY_2128	GO Process	GO:0006826	Iron ion transport
ycdO	665029.EAMY_2128	GO Process	GO:0006950	Response to stress
ycdO	665029.EAMY_2128	GO Process	GO:0006979	Response to oxidative stress
ycdO	665029.EAMY_2128	GO Process	GO:0009314	Response to radiation
ycdO	665029.EAMY_2128	GO Process	GO:0009411	Response to UV
ycdO	665029.EAMY_2128	GO Process	GO:0009416	Response to light stimulus
ycdO	665029.EAMY_2128	GO Process	GO:0009628	Response to abiotic stimulus
ycdO	665029.EAMY_2128	GO Process	GO:0009636	Response to toxic substance
ycdO	665029.EAMY_2128	GO Process	GO:0009987	Cellular process
ycdO	665029.EAMY_2128	GO Process	GO:0030001	Metal ion transport
ycdO	665029.EAMY_2128	GO Process	GO:0034220	Ion transmembrane transport
ycdO	665029.EAMY_2128	GO Process	GO:0034755	Iron ion transmembrane transport
ycdO	665029.EAMY_2128	GO Process	GO:0042221	Response to chemical
ycdO	665029.EAMY_2128	GO Process	GO:0046677	Response to antibiotic
ycdO	665029.EAMY_2128	GO Process	GO:0050896	Response to stimulus
ycdO	665029.EAMY_2128	GO Process	GO:0051179	Localization
ycdO	665029.EAMY_2128	GO Process	GO:0051234	Establishment of localization
ycdO	665029.EAMY_2128	GO Process	GO:0055085	Transmembrane transport
ycdO	665029.EAMY_2128	GO Process	GO:0098655	Cation transmembrane transport
ycdO	665029.EAMY_2128	GO Process	GO:0098660	Inorganic ion transmembrane transport
ycdO	665029.EAMY_2128	GO Process	GO:0098662	Inorganic cation transmembrane transport
ycdO	665029.EAMY_2128	GO Function	GO:0005215	Transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0005381	Iron ion transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0008324	Cation transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0015075	Ion transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0015093	Ferrous iron transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0015318	Inorganic molecular entity transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0022857	Transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0022890	Inorganic cation transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0046873	Metal ion transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Function	GO:0046915	Transition metal ion transmembrane transporter activity
ycdO	665029.EAMY_2128	GO Component	GO:0042597	Periplasmic space
ycdO	665029.EAMY_2128	GO Component	GO:0110165	Cellular anatomical entity
ycdO	665029.EAMY_2128	STRING clusters	CL:5936	Mixed, incl. Protein transmembrane transport, and Iron ion transport
ycdO	665029.EAMY_2128	STRING clusters	CL:6178	Mixed, incl. Iron ion transport, and ABC transporter, permease protein, BtuC-like
ycdO	665029.EAMY_2128	STRING clusters	CL:6179	Mixed, incl. Iron ion transport, and ABC transporter, permease protein, BtuC-like
ycdO	665029.EAMY_2128	STRING clusters	CL:6180	Mixed, incl. Iron ion transport, and ABC transporter, permease protein, BtuC-like
ycdO	665029.EAMY_2128	STRING clusters	CL:6228	Mixed, incl. Iron ion transmembrane transport, and Nucleoplasm
ycdO	665029.EAMY_2128	STRING clusters	CL:6242	Iron ion transmembrane transporter activity, and Peptidase M4/M1, CTD superfamily
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0005886	Plasma membrane
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0016020	Membrane
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0016021	Integral component of membrane
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0032991	Protein-containing complex
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0033573	High-affinity iron permease complex
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0071944	Cell periphery
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0098796	Membrane protein complex
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:1902494	Catalytic complex
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:1905862	Ferroxidase complex
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:1990204	Oxidoreductase complex
ycdO	665029.EAMY_2128	COMPARTMENTS	GOCC:1990351	Transporter complex
ycdO	665029.EAMY_2128	UniProt Keywords	KW-0732	Signal
ycdO	665029.EAMY_2128	Pfam	PF09375	Imelysin
ycdO	665029.EAMY_2128	Pfam	PF13473	Cupredoxin-like domain
ycdO	665029.EAMY_2128	InterPro	IPR008972	Cupredoxin
ycdO	665029.EAMY_2128	InterPro	IPR018976	Imelysin-like domain
ycdO	665029.EAMY_2128	InterPro	IPR028096	EfeO-type cupredoxin-like domain
ycdO	665029.EAMY_2128	InterPro	IPR034981	EfeO/Algp7, imelysin-like domain
ycdO	665029.EAMY_2128	InterPro	IPR038352	Imelysin-like domain superfamily
yegM	665029.EAMY_2262	GO Process	GO:0006810	Transport
yegM	665029.EAMY_2262	GO Process	GO:0009987	Cellular process
yegM	665029.EAMY_2262	GO Process	GO:0051179	Localization
yegM	665029.EAMY_2262	GO Process	GO:0051234	Establishment of localization
yegM	665029.EAMY_2262	GO Process	GO:0055085	Transmembrane transport
yegM	665029.EAMY_2262	GO Function	GO:0005215	Transporter activity
yegM	665029.EAMY_2262	GO Function	GO:0022857	Transmembrane transporter activity
yegM	665029.EAMY_2262	GO Component	GO:0005886	Plasma membrane
yegM	665029.EAMY_2262	GO Component	GO:0016020	Membrane
yegM	665029.EAMY_2262	GO Component	GO:0071944	Cell periphery
yegM	665029.EAMY_2262	GO Component	GO:0110165	Cellular anatomical entity
yegM	665029.EAMY_2262	STRING clusters	CL:4888	Mixed, incl. Major facilitator superfamily, and Acriflavin resistance protein
yegM	665029.EAMY_2262	STRING clusters	CL:4889	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegM	665029.EAMY_2262	STRING clusters	CL:4890	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegM	665029.EAMY_2262	STRING clusters	CL:4891	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegM	665029.EAMY_2262	STRING clusters	CL:4893	Mixed, incl. Acriflavin resistance protein, and Biotin-lipoyl like
yegM	665029.EAMY_2262	STRING clusters	CL:4905	MMPL family, and Biotin-lipoyl like
yegM	665029.EAMY_2262	KEGG	eam02020	Two-component system
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:0016020	Membrane
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:0016021	Integral component of membrane
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:0032991	Protein-containing complex
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:0098796	Membrane protein complex
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:1990195	Macrolide transmembrane transporter complex
yegM	665029.EAMY_2262	COMPARTMENTS	GOCC:1990351	Transporter complex
yegM	665029.EAMY_2262	UniProt Keywords	KW-0175	Coiled coil
yegM	665029.EAMY_2262	UniProt Keywords	KW-0472	Membrane
yegM	665029.EAMY_2262	UniProt Keywords	KW-0812	Transmembrane
yegM	665029.EAMY_2262	UniProt Keywords	KW-0813	Transport
yegM	665029.EAMY_2262	UniProt Keywords	KW-0997	Cell inner membrane
yegM	665029.EAMY_2262	UniProt Keywords	KW-1003	Cell membrane
yegM	665029.EAMY_2262	UniProt Keywords	KW-1133	Transmembrane helix
yegM	665029.EAMY_2262	Pfam	PF13437	HlyD family secretion protein
yegM	665029.EAMY_2262	Pfam	PF13533	Biotin-lipoyl like
yegM	665029.EAMY_2262	InterPro	IPR006143	RND efflux pump, membrane fusion protein
yegM	665029.EAMY_2262	InterPro	IPR022824	Multidrug resistance protein MdtA
yegM	665029.EAMY_2262	InterPro	IPR032317	RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegN	665029.EAMY_2263	GO Process	GO:0006810	Transport
yegN	665029.EAMY_2263	GO Process	GO:0009987	Cellular process
yegN	665029.EAMY_2263	GO Process	GO:0051179	Localization
yegN	665029.EAMY_2263	GO Process	GO:0051234	Establishment of localization
yegN	665029.EAMY_2263	GO Process	GO:0055085	Transmembrane transport
yegN	665029.EAMY_2263	GO Function	GO:0005215	Transporter activity
yegN	665029.EAMY_2263	GO Function	GO:0022857	Transmembrane transporter activity
yegN	665029.EAMY_2263	GO Component	GO:0005886	Plasma membrane
yegN	665029.EAMY_2263	GO Component	GO:0016020	Membrane
yegN	665029.EAMY_2263	GO Component	GO:0016021	Integral component of membrane
yegN	665029.EAMY_2263	GO Component	GO:0031224	Intrinsic component of membrane
yegN	665029.EAMY_2263	GO Component	GO:0071944	Cell periphery
yegN	665029.EAMY_2263	GO Component	GO:0110165	Cellular anatomical entity
yegN	665029.EAMY_2263	STRING clusters	CL:4888	Mixed, incl. Major facilitator superfamily, and Acriflavin resistance protein
yegN	665029.EAMY_2263	STRING clusters	CL:4889	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegN	665029.EAMY_2263	STRING clusters	CL:4890	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegN	665029.EAMY_2263	STRING clusters	CL:4891	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
yegN	665029.EAMY_2263	STRING clusters	CL:4893	Mixed, incl. Acriflavin resistance protein, and Biotin-lipoyl like
yegN	665029.EAMY_2263	STRING clusters	CL:4905	MMPL family, and Biotin-lipoyl like
yegN	665029.EAMY_2263	KEGG	eam02020	Two-component system
yegN	665029.EAMY_2263	COMPARTMENTS	GOCC:0005886	Plasma membrane
yegN	665029.EAMY_2263	COMPARTMENTS	GOCC:0016020	Membrane
yegN	665029.EAMY_2263	COMPARTMENTS	GOCC:0071944	Cell periphery
yegN	665029.EAMY_2263	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yegN	665029.EAMY_2263	UniProt Keywords	KW-0472	Membrane
yegN	665029.EAMY_2263	UniProt Keywords	KW-0812	Transmembrane
yegN	665029.EAMY_2263	UniProt Keywords	KW-0813	Transport
yegN	665029.EAMY_2263	UniProt Keywords	KW-0997	Cell inner membrane
yegN	665029.EAMY_2263	UniProt Keywords	KW-1003	Cell membrane
yegN	665029.EAMY_2263	UniProt Keywords	KW-1133	Transmembrane helix
yegN	665029.EAMY_2263	Pfam	PF03176	MMPL family
yegN	665029.EAMY_2263	InterPro	IPR001036	Acriflavin resistance protein
yegN	665029.EAMY_2263	InterPro	IPR022831	Multidrug resistance protein MdtB
yegN	665029.EAMY_2263	InterPro	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains
yegO	665029.EAMY_2264	GO Process	GO:0006810	Transport
yegO	665029.EAMY_2264	GO Process	GO:0009987	Cellular process
yegO	665029.EAMY_2264	GO Process	GO:0051179	Localization
yegO	665029.EAMY_2264	GO Process	GO:0051234	Establishment of localization
yegO	665029.EAMY_2264	GO Process	GO:0055085	Transmembrane transport
yegO	665029.EAMY_2264	GO Function	GO:0005215	Transporter activity
yegO	665029.EAMY_2264	GO Function	GO:0022857	Transmembrane transporter activity
yegO	665029.EAMY_2264	GO Component	GO:0005886	Plasma membrane
yegO	665029.EAMY_2264	GO Component	GO:0016020	Membrane
yegO	665029.EAMY_2264	GO Component	GO:0016021	Integral component of membrane
yegO	665029.EAMY_2264	GO Component	GO:0031224	Intrinsic component of membrane
yegO	665029.EAMY_2264	GO Component	GO:0071944	Cell periphery
yegO	665029.EAMY_2264	GO Component	GO:0110165	Cellular anatomical entity
yegO	665029.EAMY_2264	STRING clusters	CL:4888	Mixed, incl. Major facilitator superfamily, and Acriflavin resistance protein
yegO	665029.EAMY_2264	STRING clusters	CL:4889	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
